"","DraftIndex","Pk","Tm","Player","College","Yrs","G","MP...8","PTS...9","TRB...10","AST...11","FG%","3P%","FT%","MP...15","PTS...16","TRB...17","AST...18","WS","WS/48","BPM","VORP","LBPY","PickLBPY","YearLBPY","DraftLBPY"
"1022",18,2,"HOU","Jalen Green",NA,"3",225,7341,4450,933,748,0.421,0.337,0.794,32.6,19.8,4.1,3.3,5.6,0.036,-1.7,0.5,-1.79666666666667,-0.851196500786613,-0.764903563722365,-1.61610006450898
"1023",18,3,"CLE","Evan Mobley","USC","3",198,6578,3096,1749,558,0.544,0.265,0.681,33.2,15.6,8.8,2.8,19.3,0.141,1.6,5.9,1.79666666666667,0.443239312796331,2.75778808557848,3.20102739837481
"1024",18,4,"TOR","Scottie Barnes","Florida State","3",211,7389,3504,1563,990,0.474,0.311,0.764,35,16.6,7.4,4.7,15.9,0.103,1.5,6.5,0.806666666666667,0.42023015853895,1.78725059036294,2.20748074890189
"1025",18,5,"ORL","Jalen Suggs","Gonzaga","3",176,4578,2031,561,569,0.422,0.333,0.753,26,11.5,3.2,3.2,4.5,0.047,-1.4,0.7,-0.383333333333333,-0.031466033980702,0.620644914295777,0.589178880315075
"1026",18,6,"OKC","Josh Giddey",NA,"3",210,6078,2920,1534,1200,0.464,0.31,0.753,28.9,13.9,7.3,5.7,8.6,0.068,0.7,4.1,-1.21333333333333,-0.432554238039971,-0.193038036238462,-0.625592274278434
"1027",18,7,"GSW","Jonathan Kuminga",NA,"3",211,4528,2506,820,352,0.524,0.341,0.707,21.5,11.9,3.9,1.7,10.1,0.107,-1.1,1,-1.05333333333333,-0.242479665251354,-0.0361834915571632,-0.278663156808517
"1028",18,8,"ORL","Franz Wagner","Michigan","3",231,7375,4103,1066,783,0.479,0.332,0.85,31.9,17.8,4.6,3.4,15.7,0.103,0.1,3.9,1.16,1.86948107829722,2.13363770986747,4.00311878816469
"1029",18,9,"SAC","Davion Mitchell","Baylor","3",227,4624,1690,366,632,0.434,0.327,0.703,20.4,7.4,1.6,2.8,3,0.031,-3.4,-1.6,-2.19333333333333,-1.4108978016648,-1.15377212241142,-2.56466992407622
"1030",18,10,"NOP","Ziaire Williams","Stanford","3",150,2945,1131,388,175,0.426,0.301,0.803,19.6,7.5,2.6,1.2,2.6,0.042,-4,-1.5,-2.73333333333333,-1.41744806268304,-1.6831562107108,-3.10060427339384
"1031",18,11,"CHA","James Bouknight","UConn","3",79,900,383,133,73,0.363,0.335,0.762,11.4,4.8,1.7,0.9,-0.3,-0.017,-5.9,-0.9,-1.88333333333333,-1.03375702094276,-0.849866442091402,-1.88362346303416
"1032",18,12,"SAS","Joshua Primo","Alabama","3",56,1068,318,127,99,0.371,0.3,0.75,19.1,5.7,2.3,1.8,-0.3,-0.011,-5.3,-0.9,-1.61333333333333,-1.08044626538114,-0.58517439794171,-1.66562066332285
"1033",18,13,"IND","Chris Duarte","Oregon","3",160,3157,1312,447,222,0.405,0.347,0.816,19.7,8.2,2.8,1.4,1.6,0.024,-3.1,-0.9,-1.15333333333333,-0.219397943429756,-0.134217581982975,-0.353615525412731
"1034",18,14,"GSW","Moses Moody","Arkansas","3",181,2580,1063,381,131,0.46,0.362,0.758,14.3,5.9,2.1,0.7,5,0.093,-1.5,0.4,-1.29666666666667,-0.0800666858563877,-0.274733111593306,-0.354799797449693
"1035",18,15,"WAS","Corey Kispert","Gonzaga","3",231,5961,2524,641,328,0.481,0.388,0.792,25.8,10.9,2.8,1.4,8.2,0.066,-2,0,-2.34,-0.950107878025319,-1.29755545503594,-2.24766333306126
"1036",18,16,"OKC","Alperen Sengun",NA,"3",210,5706,3132,1660,788,0.528,0.284,0.705,27.2,14.9,7.9,3.8,14.2,0.12,2,5.8,0.266666666666667,1.08619423603001,1.25786650206355,2.34406073809357
"1037",18,17,"MEM","Trey Murphy III","Virginia","3",198,5002,2324,708,274,0.454,0.392,0.867,25.3,11.7,3.6,1.4,14.9,0.143,1.5,4.4,-0.323333333333333,0.31057857672186,0.679465368551264,0.990043945273124
"1038",18,18,"OKC","Tre Mann","Florida","3",168,3537,1524,475,376,0.408,0.345,0.776,21.1,9.1,2.8,2.2,1.8,0.024,-3.4,-1.2,-2.07666666666667,-1.12592893938623,-1.03939901691464,-2.16532795630087
"1039",18,19,"NYK","Kai Jones","Texas","2",67,613,179,134,19,0.567,0.238,0.647,9.1,2.7,2,0.3,0.7,0.056,-4.3,-0.4,-1.585,-0.719319506775728,-0.557398072321064,-1.27671757909679
"1040",18,20,"ATL","Jalen Johnson","Duke","3",148,3051,1343,796,289,0.506,0.328,0.694,20.6,9.1,5.4,2,6,0.095,0.6,2,-0.123333333333333,0.853440863185269,0.875533549402888,1.72897441258816
"1041",18,21,"NYK","Keon Johnson","Tennessee","3",82,1173,487,132,138,0.363,0.346,0.76,14.3,5.9,1.6,1.7,-0.9,-0.035,-5.6,-1.1,-2.14,-1.17180556259837,-1.10148727418432,-2.27329283678269
"1042",18,22,"LAL","Isaiah Jackson","Kentucky","3",158,2354,1135,669,111,0.594,0.206,0.679,14.9,7.2,4.2,0.7,7.4,0.151,-0.2,1.1,0.403333333333333,0.906007057570476,1.3918464256455,2.29785348321597
"1043",18,23,"HOU","Usman Garuba",NA,"3",105,1228,276,397,82,0.467,0.363,0.625,11.7,2.6,3.8,0.8,2.3,0.09,-1.4,0.2,-0.363333333333333,0.652029656408314,0.640251732380939,1.29228138878925
"1044",18,24,"HOU","Josh Christopher","Arizona State","2",138,2120,959,257,223,0.455,0.277,0.74,15.4,6.9,1.9,1.6,0.3,0.006,-3.8,-1,-2.955,-1.42784218866199,-1.90046511115469,-3.32830729981668
"1045",18,25,"LAC","Quentin Grimes","Houston","3",168,3932,1433,423,260,0.428,0.371,0.772,23.4,8.5,2.5,1.5,7.5,0.091,-0.7,1.3,-0.986666666666667,0.0269165011280653,0.0291725687267113,0.0560890698547766
"1046",18,26,"DEN","Bones Hyland","VCU","3",162,2935,1613,378,456,0.398,0.361,0.844,18.1,10,2.3,2.8,3.8,0.063,-1.1,0.6,-1.20333333333333,-0.113918632512852,-0.183234627195881,-0.297153259708733
"1047",18,27,"BRK","Cam Thomas","LSU","3",190,4199,2656,470,348,0.44,0.344,0.855,22.1,14,2.5,1.8,4.3,0.049,-2.2,-0.2,-1.89,-0.783969615494006,-0.85640204811979,-1.6403716636138
"1048",18,28,"PHI","Jaden Springer","Tennessee","3",67,602,207,94,52,0.418,0.226,0.82,9,3.1,1.4,0.8,0.8,0.067,-2.6,-0.1,-1.04,0.129761947363176,-0.0231122795003884,0.106649667862787
"1049",18,29,"PHO","Day'Ron Sharpe","UNC","3",141,1864,840,749,139,0.565,0.364,0.612,13.2,6,5.3,1,5.7,0.148,-1.3,0.3,-0.203333333333333,0.743071755134113,0.797106277062238,1.54017803219635
"1050",18,30,"UTA","Santi Aldama","Loyola (MD)","3",170,3660,1482,810,256,0.447,0.333,0.692,21.5,8.7,4.8,1.5,7.2,0.095,-0.4,1.4,-0.67,0.12130256616754,0.339613855075116,0.460916421242656
"1051",18,31,"MIL","Isaiah Todd",NA,"2",18,135,29,24,8,0.222,0.192,0.5,7.5,1.6,1.3,0.4,-0.3,-0.124,-10.2,-0.3,-0.585,0.810632026392728,0.422942831937056,1.23357485832978
"1052",18,32,"NYK","Jeremiah Robinson-Earl","Villanova","3",131,2235,773,530,113,0.433,0.343,0.777,17.1,5.9,4,0.9,4,0.085,-1.9,0,-1.6,-0.29685728609544,-0.572103185884935,-0.868960471980375
"1053",18,33,"ORL","Jason Preston","Ohio University","2",21,195,53,39,43,0.4,0.238,0,9.3,2.5,1.9,2,0.1,0.023,-2.6,0,-0.17,0.60579936026865,0.829784307204176,1.43558366747283
"1054",18,34,"OKC","Rokas Jokubaitis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",18,35,"NOP","Herbert Jones","Alabama","3",220,6607,2228,837,528,0.482,0.373,0.824,30,10.1,3.8,2.4,15.2,0.11,0,3.3,0.956666666666667,1.14471930246822,1.93430172600166,3.07902102846987
"1056",18,36,"OKC","Miles McBride","West Virginia","3",172,2460,873,192,227,0.404,0.355,0.76,14.3,5.1,1.1,1.3,4.6,0.09,-1.4,0.4,-0.583333333333333,0.318992567653711,0.424576733444153,0.743569301097864
"1057",18,37,"DET","JT Thor","Auburn","3",165,2012,528,341,84,0.418,0.32,0.644,12.2,3.2,2.1,0.5,1,0.025,-4.4,-1.2,-3,-1.72532392177072,-1.9445804518463,-3.66990437361702
"1058",18,38,"CHI","Ayo Dosunmu","Illinois","3",233,6420,2290,650,704,0.504,0.37,0.77,27.6,9.8,2.8,3,10.1,0.075,-1.7,0.4,-1.85,-0.863644582521045,-0.817188411949465,-1.68083299447051
"1059",18,39,"SAC","Neemias Queta","Utah State University","3",48,482,211,164,27,0.596,NA,0.66,10,4.4,3.4,0.6,2,0.2,-0.4,0.2,-0.356666666666667,0.653340032877361,0.646787338409327,1.30012737128669
"1060",18,40,"NOP","Jared Butler","Baylor","3",88,1003,449,107,197,0.453,0.328,0.808,11.4,5.1,1.2,2.2,1.2,0.056,-1.9,0,-0.813333333333333,0.864946363922734,0.199098325464785,1.06404468938752
"1061",18,41,"SAS","Joe Wieskamp","Iowa","2",38,255,70,18,12,0.329,0.309,0.538,6.7,1.8,0.5,0.3,0.1,0.013,-5.3,-0.2,-1.335,-0.218044075424629,-0.312312846256534,-0.530356921681163
"1062",18,42,"DET","Isaiah Livers","Michigan","3",94,2051,581,248,87,0.407,0.358,0.789,21.8,6.2,2.6,0.9,1.6,0.037,-3.2,-0.6,-2.59666666666667,-1.17054077435746,-1.54917628712886,-2.71971706148632
"1063",18,43,"NOP","Greg Brown III","Texas","3",70,773,268,163,42,0.424,0.296,0.616,11,3.8,2.3,0.6,0.2,0.015,-5.1,-0.6,-1.15333333333333,0.151747448693305,-0.134217581982975,0.01752986671033
"1064",18,44,"BRK","Kessler Edwards","Pepperdine","3",138,1647,477,275,69,0.407,0.35,0.744,11.9,3.5,2,0.5,1.5,0.043,-3.5,-0.6,-0.886666666666667,0.197654509281685,0.127206659152523,0.324861168434209
"1065",18,45,"BOS","Juhann Begarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",18,46,"TOR","Dalano Banton","Nebraska","3",149,2022,904,347,262,0.409,0.289,0.729,13.6,6.1,2.3,1.8,1.3,0.031,-1.8,0.1,-1.1,-0.0618433841229497,-0.0819327337558754,-0.143776117878825
"1067",18,47,"TOR","David Johnson","Louisville","1",2,2,0,0,0,0,0,NA,1,0,0,0,0,-0.495,-27.7,0,-0.8,0.237032375362636,0.21216953752156,0.449201912884196
"1068",18,48,"ATL","Sharife Cooper","Auburn","1",13,39,7,5,5,0.214,0.167,NA,3,0.5,0.4,0.4,-0.2,-0.297,-16.3,-0.1,-0.98,0.270447116995208,0.0357081747550988,0.306155291750306
"1069",18,49,"BRK","Marcus Zegarowski","Creighton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",18,50,"PHI","Filip Petrusev","Gonzaga","1",3,10,3,1,0,0.5,NA,0.5,3.3,1,0.3,0,0,0.029,-8,0,-0.38,1.54789041344222,0.62391271730997,2.17180313075219
"1071",18,51,"MEM","Brandon Boston Jr.","Kentucky","3",105,1353,653,193,84,0.396,0.313,0.776,12.9,6.2,1.8,0.8,0.3,0.012,-4.6,-0.9,NA,NA,NA,NA
"1072",18,52,"DET","Luka Garza","Iowa","3",85,754,466,194,42,0.488,0.325,0.703,8.9,5.5,2.3,0.5,2.2,0.143,-1.8,0,-0.876666666666667,1.04223882145764,0.137010068195105,1.17924888965275
"1073",18,53,"PHI","Charles Bassey","Western Kentucky","3",77,881,331,331,75,0.658,0.231,0.655,11.4,4.3,4.3,1,2.7,0.149,1,0.7,0.0666666666666667,1.43390047326728,1.06179832121193,2.49569879447921
"1074",18,54,"IND","Sandro Mamukelashvili","Seton Hall","3",130,1518,607,414,133,0.454,0.33,0.726,11.7,4.7,3.2,1,3,0.096,-1.3,0.3,-0.633333333333333,0.531906133481575,0.375559688231247,0.907465821712822
"1075",18,55,"OKC","Aaron Wiggins","Maryland","3",198,3734,1437,574,234,0.514,0.394,0.78,18.9,7.3,2.9,1.2,7.5,0.097,-1.9,0.1,-1.88333333333333,-0.701964520496205,-0.849866442091402,-1.55183096258761
"1076",18,56,"CHA","Scottie Lewis","Florida","1",2,7,1,0,1,NA,NA,0.5,3.5,0.5,0,0.5,0,0.164,6,0,-0.98,0.368439274123801,0.0357081747550988,0.4041474488789
"1077",18,57,"CHA","Balsa Koprivica","Florida State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",18,58,"NYK","Jericho Sims","Texas","3",138,1952,360,558,71,0.741,0,0.58,14.1,2.6,4,0.5,5.6,0.138,-1.2,0.4,-2.06333333333333,-0.509288351732792,-1.02632780485786,-1.53561615659066
"1079",18,59,"BRK","RaiQuan Gray","Florida State","2",4,74,39,16,13,0.552,0.417,1,18.5,9.8,4,3.3,0.2,0.149,2.9,0.1,-0.97,0.697064484404852,0.04551158379768,0.742576068202532
"1080",18,60,"IND","Georgios Kalaitzakis",NA,"1",13,213,86,21,12,0.463,0.385,0.467,16.4,6.6,1.6,0.9,-0.1,-0.024,-7,-0.3,-2.17,-0.934605237463199,-1.13089750131206,-2.06550273877526
"1081",19,1,"ORL","Paolo Banchero","Duke","2",152,5229,3241,1051,700,0.442,0.321,0.731,34.4,21.3,6.9,4.6,7.6,0.07,0,2.7,0.19,-0.412476220773234,1.08400968626457,0.671533465491339
"1082",19,2,"OKC","Chet Holmgren","Gonzaga","1",82,2413,1357,648,200,0.53,0.37,0.793,29.4,16.5,7.9,2.4,8.9,0.178,3.4,3.3,2.37,1.36231391209945,2.70537580362771,4.06768971572716
"1083",19,3,"HOU","Jabari Smith Jr.","Auburn","2",155,4875,2054,1185,222,0.43,0.335,0.798,31.5,13.3,7.6,1.4,7.5,0.074,-2,0,NA,NA,NA,NA
"1084",19,4,"SAC","Keegan Murray","Iowa","2",157,4970,2148,791,227,0.454,0.384,0.805,31.7,13.7,5,1.4,9.5,0.092,-0.7,1.6,0.16,0.07376128559497,1.0616973085027,1.13545859409767
"1085",19,5,"DET","Jaden Ivey","Purdue","2",151,4521,2389,552,683,0.422,0.339,0.748,29.9,15.8,3.7,4.5,0.4,0.004,-3.2,-1.4,-3,-1.83056658069391,-1.28853981574845,-3.11910639644237
"1086",19,6,"IND","Bennedict Mathurin","Arizona","2",137,3760,2158,552,235,0.439,0.344,0.826,27.4,15.8,4,1.7,3.2,0.041,-3.6,-1.5,-2.49,-1.30601450597689,-0.909229393796529,-2.21524389977342
"1087",19,7,"POR","Shaedon Sharpe","Kentucky","2",112,2838,1299,396,188,0.445,0.35,0.772,25.3,11.6,3.5,1.7,1.7,0.028,-3.1,-0.8,-2.195,-0.975733260200533,-0.689824345804728,-1.66555760600526
"1088",19,8,"NOP","Dyson Daniels",NA,"2",120,2400,581,424,298,0.435,0.312,0.645,20,4.8,3.5,2.5,4.2,0.085,-0.5,0.9,-0.64,0.00040665140470169,0.466700568185948,0.46710721959065
"1089",19,9,"SAS","Jeremy Sochan","Baylor","2",130,3651,1475,771,391,0.444,0.285,0.738,28.1,11.3,5.9,3,1.5,0.02,-3.6,-1.5,-1.735,-1.05464739285375,-0.347701220122599,-1.40234861297635
"1090",19,10,"WAS","Johnny Davis","Wisconsin","2",78,1036,315,137,60,0.394,0.282,0.549,13.3,4,1.8,0.8,-0.4,-0.019,-6.9,-1.3,-2.58,-1.31473671818473,-0.976166527082163,-2.2909032452669
"1091",19,11,"NYK","Ousmane Dieng",NA,"2",72,934,326,156,83,0.421,0.28,0.744,13,4.5,2.2,1.2,0.9,0.044,-3.4,-0.3,-1.59,-0.811913586130276,-0.239858060940188,-1.05177164707046
"1092",19,12,"OKC","Jalen Williams","Santa Clara","2",146,4499,2411,619,570,0.532,0.395,0.813,30.8,16.5,4.2,3.9,12.9,0.138,1.3,3.8,-0.065,0.507344700136672,0.89435447528861,1.40169917542528
"1093",19,13,"CHA","Jalen Duren","Memphis","2",128,3447,1453,1304,222,0.631,0,0.707,26.9,11.4,10.2,1.7,9.3,0.13,-0.4,1.3,-0.795,0.0756331294810001,0.351419949749579,0.427053079230579
"1094",19,14,"CLE","Ochai Agbaji","Kansas","2",137,2850,922,337,150,0.419,0.326,0.744,20.8,6.7,2.5,1.1,1.4,0.024,-3.8,-1.3,-1.825,-0.552300435426502,-0.414638353408233,-0.966938788834735
"1095",19,15,"CHA","Mark Williams","Duke","2",62,1336,629,488,40,0.642,NA,0.702,21.5,10.1,7.9,0.6,4.9,0.177,0.3,0.8,0.65,0.513424753135193,1.4261328119467,1.9395575650819
"1096",19,16,"ATL","AJ Griffin","Duke","2",92,1572,687,171,78,0.447,0.372,0.898,17.1,7.5,1.9,0.8,1.8,0.053,-1.7,0.1,-1.33,-0.344204657229193,-0.0464841203372458,-0.390688777566439
"1097",19,17,"HOU","Tari Eason","LSU","2",104,2247,975,649,115,0.452,0.347,0.73,21.6,9.4,6.2,1.1,3.8,0.082,-1,0.6,0.345,0.888046162578081,1.19929030470094,2.08733646727902
"1098",19,18,"CHI","Dalen Terry","Arizona","2",97,895,265,150,103,0.441,0.238,0.609,9.2,2.7,1.5,1.1,1.3,0.071,-1.7,0.1,-0.245,0.645324709016858,0.760480208717342,1.4058049177342
"1099",19,19,"MIN","Jake LaRavia","Wake Forest","2",70,1220,484,191,79,0.389,0.339,0.822,17.4,6.9,2.7,1.1,1.5,0.059,-2.8,-0.3,-2.35,-1.50920380395267,-0.805104964241098,-2.31430876819377
"1100",19,20,"SAS","Malaki Branham","Ohio State","2",141,3144,1363,329,283,0.436,0.325,0.85,22.3,9.7,2.3,2,-0.4,-0.006,-5.4,-2.7,-3.84,-2.68235647468889,-1.91328639308104,-4.59564286776993
"1101",19,21,"DEN","Christian Braun","Kansas","2",158,2836,960,487,191,0.473,0.373,0.672,17.9,6.1,3.1,1.2,5.4,0.091,-2.1,-0.1,-2.19,-1.22029209137824,-0.686105616177749,-1.90639770755599
"1102",19,22,"MEM","Walker Kessler","Auburn","2",138,3196,1197,1101,129,0.69,0.227,0.548,23.2,8.7,8,0.9,11.2,0.168,2,3.2,1.74,2.00648220007118,2.23681587062827,4.24329807069945
"1103",19,23,"PHI","David Roddy","Colorado State","2",135,2435,891,404,139,0.416,0.301,0.662,18,6.6,3,1,1.2,0.024,-4.4,-1.5,-2.965,-2.20077036525064,-1.2625087083596,-3.46327907361023
"1104",19,24,"MIL","MarJon Beauchamp",NA,"2",100,1309,477,214,66,0.433,0.355,0.708,13.1,4.8,2.1,0.7,1.1,0.04,-4,-0.7,-2.945,-1.42068912964486,-1.24763378985168,-2.66832291949654
"1105",19,25,"SAS","Blake Wesley","Notre Dame","2",98,1545,452,175,265,0.398,0.299,0.639,15.8,4.6,1.8,2.7,-0.7,-0.021,-6.4,-1.7,-3.285,-1.6997771560737,-1.5005074044863,-3.20028456055999
"1106",19,26,"DAL","Wendell Moore Jr.","Duke","2",54,228,60,30,24,0.443,0.087,0.8,4.2,1.1,0.6,0.4,0.2,0.036,-2.6,0,NA,NA,NA,NA
"1107",19,27,"MIA","Nikola Jovic",NA,"2",61,1100,434,223,100,0.443,0.369,0.773,18,7.1,3.7,1.6,2.1,0.094,-0.4,0.4,-0.395,0.259766799348984,0.648918319907952,0.908685119256936
"1108",19,28,"GSW","Patrick Baldwin Jr.","UW-Milwaukee","2",69,719,290,163,40,0.386,0.348,0.676,10.4,4.2,2.4,0.6,0.3,0.022,-3.8,-0.3,NA,NA,NA,NA
"1109",19,29,"MEM","TyTy Washington Jr.","Kentucky","2",42,489,159,50,52,0.356,0.244,0.556,11.6,3.8,1.2,1.2,-0.2,-0.022,-6.5,-0.6,NA,NA,NA,NA
"1110",19,30,"OKC","Peyton Watson","UCLA","2",103,1674,607,295,97,0.468,0.307,0.651,16.3,5.9,2.9,0.9,2.7,0.079,-2.3,-0.1,-1.675,-0.555654010429816,-0.303076464598843,-0.858730475028659
"1111",19,31,"IND","Andrew Nembhard","Gonzaga","2",143,3770,1335,340,621,0.467,0.353,0.797,26.4,9.3,2.4,4.3,3.3,0.042,-2.8,-0.7,-2.055,-0.855375509197168,-0.585699916249298,-1.44107542544647
"1112",19,32,"ORL","Caleb Houstan","Michigan","2",110,1627,446,183,59,0.376,0.359,0.818,14.8,4.1,1.7,0.5,2.2,0.064,-3,-0.4,-2.575,-1.32814516440791,-0.972447797455183,-2.30059296186309
"1113",19,33,"TOR","Christian Koloko","Arizona","1",58,802,182,171,31,0.48,0.083,0.627,13.8,3.1,2.9,0.5,1.7,0.104,-3.5,-0.3,-0.11,0.658577875553071,0.860885908645793,1.51946378419886
"1114",19,34,"OKC","Jaylin Williams","Arkansas","2",118,1811,564,475,186,0.426,0.385,0.747,15.3,4.8,4,1.6,4.3,0.114,-0.3,0.8,-0.31,0.760867503386005,0.712136723566606,1.47300422695261
"1115",19,35,"LAL","Max Christie","Michigan State","2",108,1456,412,217,81,0.424,0.378,0.806,13.5,3.8,2,0.8,1.3,0.043,-3.5,-0.5,-2.84,-1.53846896344413,-1.16954046768511,-2.70800943112924
"1116",19,36,"POR","Gabriele Procida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",19,37,"SAC","Jaden Hardy",NA,"2",121,1697,950,220,174,0.42,0.379,0.8,14,7.9,1.8,1.4,1,0.028,-3.3,-0.6,-1.65,-0.27870688118306,-0.284482816463944,-0.563189697647005
"1118",19,38,"SAS","Kennedy Chandler","Tennessee","1",36,281,78,38,58,0.422,0.133,0.462,7.8,2.2,1.1,1.6,0.3,0.044,-2.7,0,-1.22,-0.0976559119630449,0.0353279314563069,-0.062327980506738
"1119",19,39,"CLE","Khalifa Diop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",19,40,"MIN","Bryce McGowens","Nebraska","2",105,1669,548,195,105,0.419,0.33,0.764,15.9,5.2,1.9,1,0.7,0.02,-5.4,-1.4,-3.205,-2.09577824661688,-1.44100773045462,-3.5367859770715
"1121",19,41,"NOP","E.J. Liddell","Ohio State","1",8,23,4,5,1,0.167,0,1,2.9,0.5,0.6,0.1,0,-0.091,-4.7,0,NA,NA,NA,NA
"1122",19,42,"NYK","Trevor Keels","Duke","1",3,8,3,2,0,0.25,0.25,NA,2.7,1,0.7,0,0,-0.062,-13,0,-0.64,0.57358130496897,0.466700568185948,1.04028187315492
"1123",19,43,"LAC","Moussa Diabate","Michigan","2",33,259,88,74,8,0.515,0.5,0.633,7.8,2.7,2.2,0.2,0.8,0.141,-1.2,0.1,-1.11,0.203165609150715,0.11713998324986,0.320305592400575
"1124",19,44,"ATL","Ryan Rollins","Toledo","2",25,140,67,25,20,0.447,0.462,0.826,5.6,2.7,1,0.8,0,-0.01,-3.5,-0.1,-0.42,0.977402588878102,0.630324671773054,1.60772726065116
"1125",19,45,"CHA","Josh Minott","Memphis","2",47,187,96,42,13,0.486,0.375,0.909,4,2,0.9,0.3,0.7,0.183,1.7,0.2,-0.755,0.110892617101535,0.381169786765416,0.492062403866951
"1126",19,46,"DET","Ismael Kamagate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",19,47,"MEM","Vince Williams Jr.","VCU","2",67,1541,551,305,179,0.432,0.35,0.803,23,8.2,4.6,2.7,2.7,0.084,-1.2,0.3,NA,NA,NA,NA
"1128",19,48,"MIN","Kendall Brown","Baylor","2",21,103,30,11,8,0.545,0,0.6,4.9,1.4,0.5,0.4,0.1,0.055,-5.3,-0.1,-0.865,0.370831418063298,0.299357734971863,0.670189153035161
"1129",19,49,"CLE","Isaiah Mobley","USC","2",22,156,54,30,9,0.423,0.333,0.8,7.1,2.5,1.4,0.4,0.3,0.087,-3.8,-0.1,-0.685,0.739752989213071,0.433232001543131,1.1729849907562
"1130",19,50,"MIN","Matteo Spagnolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",19,51,"GSW","Tyrese Martin","UConn","1",16,66,21,12,2,0.391,0.143,1,4.1,1.3,0.8,0.1,0,-0.01,-7.4,-0.1,-0.85,0.504952482296478,0.310513923852802,0.81546640614928
"1132",19,52,"NOP","Karlo Matkovic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",19,53,"BOS","JD Davison","Alabama","2",20,105,35,19,21,0.419,0.357,0.667,5.3,1.8,1,1.1,0.3,0.122,-1.4,0,-1.29,-0.268625396192873,-0.0167342833214085,-0.285359679514281
"1134",19,54,"WAS","Yannick Nzosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",19,55,"GSW","Gui Santos",NA,"1",23,192,82,49,14,0.509,0.37,0.941,8.3,3.6,2.1,0.6,0.7,0.169,-0.5,0.1,-0.3,1.04271984261813,0.719574182820566,1.76229402543869
"1136",19,56,"CLE","Luke Travers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137",19,57,"POR","Jabari Walker","Colorado","2",128,2319,854,639,105,0.448,0.292,0.755,18.1,6.7,5,0.8,3.1,0.065,-4.1,-1.2,-2.21,-0.918013841517494,-0.700980534685667,-1.61899437620316
"1138",19,58,"IND","Hugo Besson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139",19,NA,NA,NA,NA,"Milwaukee Bucks forfeited their Second Round pick.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1140",19,NA,NA,NA,NA,"Miami Heat forfeited their Second Round pick.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1141",20,1,"SAS","Victor Wembanyama",NA,"1",71,2106,1522,755,274,0.465,0.325,0.796,29.7,21.4,10.6,3.9,3.7,0.085,5.2,3.8,3.2,1.41566595281044,3.3537351077937,4.76940106060413
"1142",20,2,"CHA","Brandon Miller","Alabama","1",74,2383,1279,315,175,0.44,0.373,0.827,32.2,17.3,4.3,2.4,0.8,0.015,-2.6,-0.3,-3.2,-1.59670680784664,-1.55440373796984,-3.15111054581648
"1143",20,3,"POR","Scoot Henderson",NA,"1",62,1765,868,194,336,0.385,0.325,0.819,28.5,14,3.1,5.4,-1.7,-0.045,-5.8,-1.7,-3.3,-1.62167076052743,-1.63109340743489,-3.25276416796232
"1144",20,4,"HOU","Amen Thompson",NA,"1",62,1388,592,409,163,0.536,0.138,0.684,22.4,9.5,6.6,2.6,4.3,0.149,1.8,1.3,1.42,0.748839811228086,1.98865899131571,2.7374988025438
"1145",20,5,"DET","Ausar Thompson",NA,"1",63,1583,556,402,120,0.483,0.186,0.597,25.1,8.8,6.4,1.9,1.8,0.053,-2.2,-0.1,-0.09,0.170216575077594,0.83064498239338,1.00086155747097
